ID	Category	Pattern	Theme	Content	Color
1660	דרך השלילה	אין צורך ל... מהר יותר מ...	בטחון ומוגנות	אין צורך להרפות מהר יותר מהזמן שלוקח לשרירים להבין שהם מוחזקים לגמרי.	#EF9A9A
1661	דרך השלילה	אולי זה לא מתאים ש...	רגיעה	אולי זה לא מתאים שתרגישי כל כך רפויה ונינוחה באמצע היום, כאילו אין שום דאגות בעולם.	#EF9A9A
1662	דרך השלילה	אולי זה לא מתאים ש...	רגיעה	אולי זה לא מתאים שהעיניים שלך יעצמו מעצמן בדיוק ברגע הזה.	#EF9A9A
1663	דרך השלילה	אולי זה לא מתאים ש...	עונג	אולי זה לא מתאים שתתענגי כל כך על המילים שלי, כאילו הן מלטפות אותך פיזית.	#EF9A9A
1664	דרך השלילה	אולי זה לא מתאים ש...	עונג	אולי זה לא מתאים שתרגישי את הגלים האלו של העונג שוטפים אותך במקומות הנסתרים.	#EF9A9A
1665	דרך השלילה	אולי זה לא מתאים ש...	משחקיות	אולי זה לא מתאים שתדמייני עכשיו דברים כל כך יצירתיים ומופלאים במקום להיות רצינית.	#EF9A9A
1666	דרך השלילה	אולי זה לא מתאים ש...	משחקיות	אולי זה לא מתאים שתהיי כל כך סקרנית לגבי מה הולך לקרות במשחק הזה.	#EF9A9A
1667	דרך השלילה	אולי זה לא מתאים ש...	תשוקה	אולי זה לא מתאים שתרצי את זה כל כך חזק, עד שהגוף שלך ממש יזוז מעצמו לקראתי.	#EF9A9A
1668	דרך השלילה	אולי זה לא מתאים ש...	תשוקה	אולי זה לא מתאים שתבער בך אש כזו פראית של תשוקה כרגע.	#EF9A9A
1669	דרך השלילה	אולי זה לא מתאים ש...	חופש	אולי זה לא מתאים שתרגישי שאין שום חוקים ושאת יכולה לעשות כל מה שבא לך.	#EF9A9A
1670	דרך השלילה	אולי זה לא מתאים ש...	חופש	אולי זה לא מתאים שתשכחי לגמרי מי את ואיפה את ותהיי רק רוח חופשייה.	#EF9A9A
1671	דרך השלילה	אולי זה לא מתאים ש...	שובבות	אולי זה לא מתאים שתחשבי מחשבות כל כך שובבות ומגרות על מה שאנחנו יכולים לעשות.	#EF9A9A
1672	דרך השלילה	אולי זה לא מתאים ש...	שובבות	אולי זה לא מתאים שתצחקי בקול רם ותעשי פרצופים למציאות הרצינית.	#EF9A9A
1673	דרך השלילה	אולי זה לא מתאים ש...	סקסי	אולי זה לא מתאים שתרגישי כל כך סקסית ונחשקת רק מלשמוע את הקול שלי.	#EF9A9A
1674	דרך השלילה	אולי זה לא מתאים ש...	סקסי	אולי זה לא מתאים שהגוף שלך יגיב בכזאת עוצמה למחשבה על מגע.	#EF9A9A
1675	דרך השלילה	אולי זה לא מתאים ש...	פראיות	אולי זה לא מתאים שתתחברי לצד החייתי והלא מתורבת שבך דווקא עכשיו.	#EF9A9A
1676	דרך השלילה	אולי זה לא מתאים ש...	פראיות	אולי זה לא מתאים שתנהמי או תשרטי ותתני ליצרים להשתלט על ההיגיון.	#EF9A9A
1677	דרך השלילה	אולי זה לא מתאים ש...	שמחה	אולי זה לא מתאים שתהיי כל כך מאושרת בלי שום סיבה נראית לעין.	#EF9A9A
1678	דרך השלילה	אולי זה לא מתאים ש...	שמחה	אולי זה לא מתאים שתקפצי משמחה ותחבקי את עצמך מרוב אהבה.	#EF9A9A
1679	דרך השלילה	אולי זה לא מתאים ש...	בטחון ומוגנות	אולי זה לא מתאים שתרגישי כל כך מוגנת, כאילו שום דבר רע לא יכול לגעת בך לעולם.	#EF9A9A
1680	דרך השלילה	אולי זה לא מתאים ש...	בטחון ומוגנות	אולי זה לא מתאים שתסמכי עליי בצורה כל כך עיוורת ומוחלטת כבר מעכשיו.	#EF9A9A
1681	דרך השלילה	לא יכולה לעצור את עצמך...	רגיעה	ולא משנה כמה תנסי, את לא יכולה לעצור את עצמך מלשקוע עמוק יותר לתוך הכרית הרכה.	#EF9A9A
1682	דרך השלילה	לא יכולה לעצור את עצמך...	רגיעה	את לא יכולה לעצור את עצמך מלנשום עמוק ולשחרר אנחת רווחה ארוכה.	#EF9A9A
1683	דרך השלילה	לא יכולה לעצור את עצמך...	עונג	את לא יכולה לעצור את עצמך מלהרגיש איך העור שלך סומר מעונג בכל פעם שאני מתקרב.	#EF9A9A
1684	דרך השלילה	לא יכולה לעצור את עצמך...	עונג	ואת לא יכולה לעצור את עצמך מלהתמכר לתחושה המתוקה הזו שמתפשטת בבטן.	#EF9A9A
1685	דרך השלילה	לא יכולה לעצור את עצמך...	משחקיות	את לא יכולה לעצור את עצמך מלראות בדמיון את התמונות הצבעוניות והמצחיקות האלו.	#EF9A9A
1686	דרך השלילה	לא יכולה לעצור את עצמך...	משחקיות	את לא יכולה לעצור את עצמך מלהיכנס לתוך המשחק הזה בשיא ההתלהבות.	#EF9A9A
1687	דרך השלילה	לא יכולה לעצור את עצמך...	תשוקה	את לא יכולה לעצור את עצמך מלרצות את המגע הזה עכשיו ומיד.	#EF9A9A
1688	דרך השלילה	לא יכולה לעצור את עצמך...	תשוקה	ואת לא יכולה לעצור את עצמך מלהימשך אלי כמו פרפר לאש, גם אם תנסי.	#EF9A9A
1689	דרך השלילה	לא יכולה לעצור את עצמך...	חופש	את לא יכולה לעצור את עצמך מלהרגיש שהשמיים הם הגבול ושאת מסוגלת להכל.	#EF9A9A
1690	דרך השלילה	לא יכולה לעצור את עצמך...	חופש	ואת לא יכולה לעצור את עצמך מלפרוש כנפיים ולעוף בדמיון למקומות רחוקים.	#EF9A9A
1691	דרך השלילה	לא יכולה לעצור את עצמך...	שובבות	את לא יכולה לעצור את עצמך מלזרוק הערה צינית ומצחיקה בדיוק ברגע הנכון.	#EF9A9A
1692	דרך השלילה	לא יכולה לעצור את עצמך...	שובבות	את לא יכולה לעצור את עצמך מלהשתעשע במחשבות על דברים אסורים.	#EF9A9A
1693	דרך השלילה	לא יכולה לעצור את עצמך...	סקסי	את לא יכולה לעצור את עצמך מלהיות האישה הכי מפתה בחדר כרגע.	#EF9A9A
1694	דרך השלילה	לא יכולה לעצור את עצמך...	סקסי	ואת לא יכולה לעצור את עצמך מלהרגיש את הזרמים המיניים האלו שוטפים את הגוף.	#EF9A9A
1695	דרך השלילה	לא יכולה לעצור את עצמך...	פראיות	את לא יכולה לעצור את עצמך מלשחרר את השאגה הפראית הזו שכלואה בך.	#EF9A9A
1696	דרך השלילה	לא יכולה לעצור את עצמך...	פראיות	ואת לא יכולה לעצור את עצמך מלהגיב מתוך אינסטינקט טהור וחייתי.	#EF9A9A
1697	דרך השלילה	לא יכולה לעצור את עצמך...	שמחה	את לא יכולה לעצור את עצמך מלחייך חיוך דבילי ומאושר שמרוח על כל הפנים.	#EF9A9A
1698	דרך השלילה	לא יכולה לעצור את עצמך...	שמחה	ואת לא יכולה לעצור את עצמך מלהרגיש שהחיים פשוט נפלאים ברגע זה.	#EF9A9A
1699	דרך השלילה	לא יכולה לעצור את עצמך...	בטחון ומוגנות	את לא יכולה לעצור את עצמך מלהרגיש בבית, מוגנת ועטופה בחום.	#EF9A9A
1700	דרך השלילה	לא יכולה לעצור את עצמך...	בטחון ומוגנות	ואת לא יכולה לעצור את עצמך מלהניח את הראש ולדעת שהכל יהיה בסדר.	#EF9A9A
1701	דרך השלילה	זה לא משנה...	רגיעה	זה לא משנה אם תנסי להישאר ערה, העיניים שלך פשוט רוצות לנוח עכשיו.	#EF9A9A
1702	דרך השלילה	זה לא משנה...	רגיעה	זה לא משנה על מה את חושבת, הגוף שלך ממשיך להירגע עוד ועוד.	#EF9A9A
1703	דרך השלילה	זה לא משנה...	עונג	זה לא משנה אם את מבינה למה, הגוף שלך פשוט מתמלא בעונג מעצמו.	#EF9A9A
1704	דרך השלילה	זה לא משנה...	עונג	זה לא משנה מה עשית היום, ברגע הזה יש רק תחושה טובה ונעימה.	#EF9A9A
1705	דרך השלילה	זה לא משנה...	משחקיות	זה לא משנה אם זה הגיוני או לא, בדמיון שלך הכל אפשרי וכיפי.	#EF9A9A
1706	דרך השלילה	זה לא משנה...	משחקיות	זה לא משנה החוקים הרגילים, כאן אנחנו ממציאים עולם חדש של משחק.	#EF9A9A
1707	דרך השלילה	זה לא משנה...	תשוקה	זה לא משנה אם ניסית להתאפק, התשוקה הזו חזקה מכל החלטה רציונלית.	#EF9A9A
1708	דרך השלילה	זה לא משנה...	תשוקה	זה לא משנה מה את אומרת, הגוף שלך צועק שהוא רוצה את זה.	#EF9A9A
1709	דרך השלילה	זה לא משנה...	חופש	זה לא משנה איפה את נמצאת פיזית, התודעה שלך חופשייה לשוטט בכל מקום.	#EF9A9A
1710	דרך השלילה	זה לא משנה...	חופש	זה לא משנה מה אחרים חושבים, את חופשייה להיות בדיוק מי שאת רוצה.	#EF9A9A
1711	דרך השלילה	זה לא משנה...	שובבות	זה לא משנה אם זה מנומס, הצד השובב שלך חייב לצאת החוצה לשחק.	#EF9A9A
1712	דרך השלילה	זה לא משנה...	שובבות	זה לא משנה אם זה "נכון", זה פשוט מרגיש כיף ומצחיק לעשות את זה ככה.	#EF9A9A
1713	דרך השלילה	זה לא משנה...	סקסי	זה לא משנה מה את לובשת, את מקרינה סקס אפיל טהור מבפנים החוצה.	#EF9A9A
1714	דרך השלילה	זה לא משנה...	סקסי	זה לא משנה המילים, המבט שלך משדר חושניות שאי אפשר לפספס.	#EF9A9A
1715	דרך השלילה	זה לא משנה...	פראיות	זה לא משנה התרבות והחינוך, מתחת להכל יש חיה פראית שרוצה לצאת.	#EF9A9A
1716	דרך השלילה	זה לא משנה...	פראיות	זה לא משנה השליטה, האינסטינקטים שלך יודעים בדיוק מה לעשות עכשיו.	#EF9A9A
1717	דרך השלילה	זה לא משנה...	שמחה	זה לא משנה מה קורה בחוץ, בפנים יש לך מעיין של שמחה שנובע בלי הפסקה.	#EF9A9A
1718	דרך השלילה	זה לא משנה...	שמחה	זה לא משנה הסיבות, האושר הזה פשוט קיים ונוכח בגוף שלך.	#EF9A9A
1719	דרך השלילה	זה לא משנה...	בטחון ומוגנות	זה לא משנה אם יש רעש בחוץ, בתוך הבועה הזו את בטוחה ושקטה לגמרי.	#EF9A9A
1720	דרך השלילה	זה לא משנה...	בטחון ומוגנות	זה לא משנה הפחדים הישנים, כאן ועכשיו את שמורה ומוגנת לחלוטין.	#EF9A9A
1721	דרך השלילה	וככל שאת מנסה שלא לחשוב..	רגיעה	וככל שאת מנסה שלא לחשוב על כמה הכרית רכה, ככה הראש שלך שוקע בה יותר.	#EF9A9A
1722	דרך השלילה	וככל שאת מנסה שלא לחשוב..	רגיעה	וככל שאת מנסה שלא לחשוב על שינה, העפעפיים שלך נהיים כבדים יותר.	#EF9A9A
1723	דרך השלילה	וככל שאת מנסה שלא לחשוב..	עונג	וככל שאת מנסה שלא לחשוב על הדגדוג הנעים הזה, הוא מתפשט ליותר אזורים בגוף.	#EF9A9A
